"","names","coefficients","sign","antilog"
"264","PF13_0262",0.0219426277592347,"POS",1.02218513773628
"265","PFI0190w",0.0218295946980428,"POS",1.02206960355077
"266","PF07_0032",0.0218163510012289,"POS",1.02205606766045
"267","PFE1160w",0.0217966736774172,"POS",1.02203595653012
"268","MAL8P1.146",0.0217600874149437,"POS",1.02199856473837
"269","PF13_0263",0.0216531748436616,"POS",1.02188930608464
"270","PFL1605w",0.0216341089824017,"POS",1.02186982307064
"271","PF14_0627",0.0215684460067063,"POS",1.02180272626019
"272","PFI0625c",0.0214509115528676,"POS",1.02168263629232
"273","MAL13P1.22",0.0213800641302096,"POS",1.0216102552748
"274","PF10_0163",0.0213272950642411,"POS",1.0215563472782
"275","PF10_0116",0.0212762138867811,"POS",1.02150416630988
"276","PFL0620c",0.0212752288137861,"POS",1.02150316005421
"277","PFE1565w",0.0212172286719585,"POS",1.02144391444419
"278","PFC0780w",0.021205992881795,"POS",1.02143243777918
"279","PF13_0267",0.0211626092096156,"POS",1.02138812525037
"280","PF11_0437",0.0211164157558915,"POS",1.02134094489499
"281","PF08_0061",0.0211060901532753,"POS",1.02133039898871
"282","PF14_0354",0.0210980138618293,"POS",1.02132215046005
"283","PFA0575c",0.0210956331908941,"POS",1.02131971903099
"284","PF11_0174",0.0210899127390926,"POS",1.02131387663747
"285","PF11_0212",0.021079042524045,"POS",1.02130277479634
"286","PF14_0587",0.021067461930297,"POS",1.02129094757229
"287","PFC0300c",0.0210591235245598,"POS",1.0212824316695
"288","PFI0380c",0.0210350589662447,"POS",1.02125785525458
"289","PF14_0555",0.0210207032136352,"POS",1.02124319443469
"290","PFI1190w",0.0210108429113429,"POS",1.02123312471773
"291","PF14_0301",0.0209687613113393,"POS",1.02119015049808
"292","PF11_0364",0.0209431813029863,"POS",1.0211640287796
"293","PF14_0326",0.020938760694769,"POS",1.02115951462348
"294","PF11_0336",0.0209250929177392,"POS",1.0211455577383
"295","PFE0850c",0.0208431695586625,"POS",1.02106190549069
"296","PFL2125c",0.0208335218055297,"POS",1.02105205458501
"297","PF14_0256",0.0208285860367057,"POS",1.02104701492055
"298","MAL13P1.206",0.020821240498827,"POS",1.02103951480857
"299","PF13_0117",0.0208091865433252,"POS",1.02102720731787
"300","PFI1755c",0.02080390309111,"POS",1.02102181278366
"301","PFC0705c",0.0207726297494075,"POS",1.02098988251891
"302","PF14_0636",0.0207675285923004,"POS",1.0209846743024
"303","PFL0130c",0.0207446477425348,"POS",1.02096131357271
"304","PF13_0345",0.0207033134261638,"POS",1.02091911370693
"305","PFB0295w",0.020642385448425,"POS",1.0208569130648
"306","PFD0945c",0.0206309647571484,"POS",1.02084525423973
"307","MAL7P1.16",0.0206134887872279,"POS",1.02082741413466
"308","PF14_0600",0.0205703631314424,"POS",1.02078339123225
"309","PFE0500c",0.0205597878350173,"POS",1.02077259620238
"310","PF10_0031",0.0204481822454907,"POS",1.02065867863205
"311","PF14_0232",0.0204363474833912,"POS",1.02064659945088
"312","PF14_0545",0.0204210530724159,"POS",1.0206309893817
"313","PF08_0051",0.0203975696871653,"POS",1.0206070217924
"314","PFF0755c",0.0203954689491886,"POS",1.02060487776672
"315","PF07_0010",0.0203746805469434,"POS",1.02058366124252
"316","PF14_0094",0.0203629027235104,"POS",1.02057164105914
"317","PF14_0612",0.0203616953220603,"POS",1.02057040882021
"318","PF07_0112",0.0203180767913589,"POS",1.02052589400934
"319","PFD0420c",0.020307673367283,"POS",1.02051527710091
"320","PFE1215c",0.0202952168849717,"POS",1.02050256514959
"321","PFI0805w",0.0202876295025521,"POS",1.02049482223574
"322","PF14_0320",0.0202468380779465,"POS",1.02045319564715
"323","MAL13P1.144",0.0202089520241401,"POS",1.02041453543482
"324","PF11_0039",0.0202069805389248,"POS",1.02041252370463
"325","MAL13P1.39",0.0201922171120238,"POS",1.02039745903013
"326","PF14_0057",0.0201886613225243,"POS",1.02039383071801
"327","PF11_0233",0.0201851810288724,"POS",1.02039027945402
"328","PF08_0112",0.0201741575341825,"POS",1.02037903124919
"329","PFL1430c",0.0201626069054345,"POS",1.02036724529788
"330","PF14_0667",0.0201574348783224,"POS",1.02036196794447
"331","PF11_0290",0.0201451853568966,"POS",1.02034946907524
"332","PF11_0172",0.0201349441265001,"POS",1.02033901949475
"333","MAL13P1.92",0.020118273035266,"POS",1.02032200947165
"334","PF14_0191",0.0200942723150421,"POS",1.02029752130243
"335","PFL1365w",0.0200902816883786,"POS",1.02029344968406
