"","variable","relative_importance","scaled_importance","percentage"
"1","PFE1390w",291.163757324219,1,0.0110324748604538
"2","PFE0450w",267.796325683594,0.919744710483988,0.0101470603964499
"3","PF11_0260",266.699035644531,0.91597607509768,0.0101054830212923
"4","PFF0200c",255.590911865234,0.877825297400002,0.00968458552543588
"5","PF11_0435",252.143814086914,0.865986262864939,0.00955397167455575
"6","PFF0875w",251.087875366211,0.862359648308212,0.00951396114063011
"7","PFE0165w",235.579071044922,0.809094762376617,0.00892631762564485
"8","PFL0580w",233.179626464844,0.800853885826153,0.00883540036227375
"9","PF11_0290",232.801528930664,0.799555312344157,0.00882107388297918
"10","PF10_0374",231.291168212891,0.794367988442125,0.00876384486243698
"11","PF14_0499",230.443786621094,0.791457661966109,0.00873173675875462
"12","PFE1280w",224.244430541992,0.77016601448885,0.00849683719322411
"13","PFD0545w",224.026473999023,0.76941744418267,0.0084885786101399
"14","PF14_0642",221.578826904297,0.761011016414254,0.00839583490711863
"15","PFC0400w",220.728286743164,0.758089841852731,0.00836360712220564
"16","PF11_0090",207.238037109375,0.711757668653141,0.00785244858615097
"17","PFC0980c",205.551864624023,0.70596652039744,0.00778855788860679
"18","PF14_0238",205.055999755859,0.704263475785291,0.00776976909173702
"19","PFD0470c",204.802963256836,0.703394423601912,0.00776018129537147
"20","MAL13P1.322",204.259185791016,0.701526823489805,0.00773957704408527
"21","PFE1340w",201.947769165039,0.693588278365857,0.00765199524457673
"22","PFC0440c",201.326522827148,0.691454611924677,0.00762845562320382
"23","PF10_0132",200.167068481445,0.687472473638104,0.00758452278266635
"24","MAL8P1.132",200.117233276367,0.687301314955663,0.00758263447880518
"25","PFL0685w",197.591384887695,0.678626305360086,0.00748692765352778
"26","PFE0815w",196.705673217773,0.675584334484104,0.00745336718631227
"27","PF13_0137",195.715103149414,0.672182228131779,0.00741583353350766
"28","PF10_0299",191.683456420898,0.658335564091013,0.00726307056057676
"29","MAL13P1.206",191.236862182617,0.656801739131529,0.00724614867527091
"30","PFF0690c",190.096267700195,0.652884374920736,0.00720293045309609
"31","PF14_0562",189.220809936523,0.649877621017993,0.00716975851625251
"32","PF14_0552",188.042984008789,0.645832385654366,0.00712512955879868
"33","PFA0430c",187.719802856445,0.6447224221228,0.00711288391404065
"34","PFB0295w",185.601303100586,0.63744644871413,0.00703261192032417
"35","PF14_0593",183.356185913086,0.629735608573404,0.00694754227031864
"36","PFE0430w",183.324417114258,0.629626498843814,0.00694633851996991
