"","variable","relative_importance","scaled_importance","percentage"
"126","MAL8P1.18",0.325211554765701,0.0488182546304177,0.00168821016541867
"127","PF11_0123",0.321747541427612,0.0482982636193239,0.00167022807823631
"128","PFI1650w",0.320759445428848,0.0481499382558487,0.00166509875953567
"129","MAL13P1.75",0.302374392747879,0.0453901157033572,0.00156965986023171
"130","PF11_0064",0.301753997802734,0.0452969867909318,0.00156643931951715
"131","PFL2485c",0.299665331840515,0.0449834523383969,0.00155559681697408
"132","PFD0340c",0.281926184892654,0.0423205881813992,0.0014635108877862
"133","PF14_0013",0.265637874603271,0.0398755124528347,0.00137895641668864
"134","PFL1760w",0.260801166296005,0.0391494630420526,0.00135384851381177
"135","PFL1700c",0.260704636573792,0.0391349727433858,0.00135334741704594
"136","PFL2550w",0.255435049533844,0.0383439429102096,0.00132599239143866
"137","PFB0875c",0.247045516967773,0.0370845708767168,0.00128244137378999
"138","PFC0865w",0.243810191750526,0.0365989087655364,0.00126564643265044
"139","PF14_0706",0.237642467021942,0.035673057417766,0.00123362907216089
"140","PFE1015c",0.223979204893112,0.0336220337074679,0.00116270152459793
"141","MAL7P1.126",0.220712020993233,0.033131589216147,0.00114574120141371
"142","PF14_0094",0.215475425124168,0.0323455117635278,0.0011185574367264
"143","PF14_0632",0.214894384145737,0.0322582903655789,0.00111554118692857
"144","PFD0830w",0.213884353637695,0.0321066723624561,0.00111029800369578
"145","PF10_0173",0.211463153362274,0.0317432204191759,0.00109772927771547
"146","PFB0265c",0.210052564740181,0.0315314737160745,0.00109040675175923
"147","PF14_0463",0.189775094389915,0.0284875759937652,0.000985144097119061
"148","PFD0285c",0.188707947731018,0.0283273841538424,0.000979604417451649
"149","PFC0465c",0.184723541140556,0.0277292757144778,0.000958920909714586
"150","PFE0505w",0.174212619662285,0.0261514571111496,0.000904357520968084
"151","PFI1355w",0.164353802800179,0.0246715274319114,0.000853179281444584
"152","PFF1155w",0.157113566994667,0.023584678979087,0.000815594393983562
"153","MAL13P1.183",0.15436327457428,0.0231718262568542,0.000801317313252784
"154","PF13_0237",0.153978064656258,0.02311400150989,0.000799317644760398
"155","PF14_0041",0.151496544480324,0.0227414948075789,0.000786435791316656
"156","PFI0095c",0.150314792990685,0.0225640993728667,0.000780301184939447
"157","PFA0570w",0.149380668997765,0.0224238758713506,0.000775452041059105
"158","PFL0585w",0.142329886555672,0.0213654666987437,0.000738850627553141
"159","PFI1160w",0.129562467336655,0.0194489200285114,0.000672573502414599
"160","MAL7P1.102",0.128428995609283,0.0192787719799802,0.000666689521773932
"161","MAL8P1.23",0.127277702093124,0.0191059486617352,0.000660713026200886
"162","PF08_0080",0.122866332530975,0.0184437478284684,0.000637813105121502
"163","PF11_0115",0.121908769011497,0.0183000057656983,0.00063284228399314
"164","PF10_0111",0.120557487010956,0.0180971617159921,0.000625827625454008
"165","PF14_0270",0.113660767674446,0.0170618793105842,0.000590025971049928
"166","PFC0085c",0.0988436341285706,0.0148376453074087,0.000513108545737243
"167","PF07_0107",0.096011720597744,0.0144125402525197,0.000498407760539827
"168","PF14_0509",0.0957663953304291,0.0143757139122758,0.00049713424917762
"169","MAL13P1.40",0.0946469381451607,0.0142076696188999,0.00049132301961881
"170","PF14_0399",0.0938828811049461,0.014092975258891,0.000487356712630797
"171","PFL0710w",0.0922545716166496,0.0138485459757,0.000478903972897824
"172","PF11_0172",0.0916412323713303,0.013756476210607,0.000475720059123468
"173","PF14_0380",0.091123916208744,0.0136788206913627,0.000473034612091788
"174","PFD0250c",0.0910249799489975,0.0136639691418107,0.000472521022715934
