"","variable","relative_importance","scaled_importance","percentage"
"123","PFC0570c",0.0562797259133417,0.110568841534547,0.00124290298415624
"124","MAL7P1.134",0.0554240226739516,0.108887701224404,0.00122400530666173
"125","PFI1280c",0.0550762622000567,0.108204480542248,0.00121632523139908
"126","PF14_0392",0.0546646685032662,0.107395851191296,0.00120723543883704
"127","PF07_0037",0.0545344415643995,0.107140003432029,0.00120435945733023
"128","PFF0950w",0.0542705662553371,0.106621586066644,0.00119853193411905
"129","PF13_0077",0.0534717339817362,0.105052176165671,0.00118089021677615
"130","PF10_0046",0.0527296103007199,0.103594177670588,0.00116450087367295
"131","PFI0420c",0.051472121139382,0.101123676658812,0.00113673000226576
"132","PFE1445c",0.0510940552257995,0.100380916998737,0.00112838065008656
"133","PF07_0020",0.0506930609446952,0.0995931115785052,0.00111952493907295
"134","PF14_0038",0.0494204148068032,0.0970928327149087,0.00109141933520067
"135","PFF1080w",0.0490987467535236,0.0964608739867414,0.00108431549493064
"136","PFF0690c",0.0489271932566049,0.0961238348290755,0.00108052684191568
"137","PF14_0559",0.0488707165655757,0.0960128790239527,0.0010792795890786
"138","PFB0410c",0.0483430949271593,0.094976297690595,0.00106762739109344
"139","PF08_0012",0.0478968621111971,0.094099615284721,0.00105777261498025
"140","PFL1700c",0.0473910138198039,0.0931058105235233,0.00104660126791521
"141","PF14_0565",0.0473743973525673,0.0930731653124294,0.00104623430349988
"142","PFL1245w",0.0468315165991902,0.0920066054630667,0.001034245117386
"143","PF14_0231",0.0462528374198545,0.0908697149498146,0.00102146534514665
"144","PFE0515w",0.0459909244236929,0.0903551528033496,0.00101568115840382
"145","MAL13P1.165",0.0458112675214874,0.0900021934520348,0.00101171354668838
"146","PFA0130c",0.0449100224236727,0.088231580237651,0.000991810105380668
"147","PF14_0248",0.0442803150949576,0.0869944382880073,0.000977903407981143
"148","PF14_0564",0.0442760206077019,0.0869860012092344,0.000977808566882703
"149","PF14_0433",0.0436795313131038,0.0858141204080908,0.000964635469248667
"150","PFC0070c",0.0430566334612533,0.0845903565614168,0.000950879154939646
"151","PFC0970w",0.0430179024476361,0.0845142644476474,0.00095002380442713
"152","PF10_0030",0.0425345362337013,0.0835646286517303,0.000939348960156123
"153","PFF0720w",0.0424724520616976,0.0834426562209006,0.000937977869565329
"154","PFL0695c",0.0421652440653347,0.082839106155282,0.000931193370720682
"155","PF10_0280",0.0413104943466805,0.0811598391606435,0.000912316751142651
"156","PFI0230c",0.0394854338383173,0.0775742704169206,0.000872011417111652
"157","PFE0335w",0.0394482912052052,0.0775012988832448,0.000871191145001487
"158","PFC0980c",0.0390730357683895,0.0767640607703204,0.000862903860465715
"159","PF11_0140",0.0385874339937953,0.0758100329247216,0.000852179645218398
"160","PF07_0015",0.0383522073477907,0.0753478995840789,0.000846984810035256
"161","PF13_0261",0.0381124206077555,0.0748768073456081,0.00084168926799211
"162","PF14_0633",0.0379643703737712,0.0745859434049101,0.000838419670021654
"163","PFL2280w",0.0378461440677026,0.0743536724496278,0.000835808715077689
"164","MAL13P1.124",0.0377438469980653,0.0741526965511384,0.000833549547481201
"165","PF14_0063",0.0372340480741487,0.0731511302585127,0.000822290953137098
"166","PFB0820c",0.0371971984272629,0.0730787343343855,0.000821477151446771
"167","PF10_0293",0.0370738355311646,0.0728363718799034,0.000818752758084748
"168","PFL0930w",0.035674627930817,0.0700874465621969,0.000787852122488123
"169","PF11_0083",0.0356587071987377,0.0700561682133098,0.000787500522954007
"170","MAL8P1.30",0.0346968590212443,0.0681664923666058,0.000766258700064667
"171","PFI0155c",0.0346898205551201,0.0681526643844523,0.000766103259887806
"172","PFE0865c",0.0345316894549712,0.067841995271014,0.000762611032214814
"173","PFE1010w",0.0338592086855549,0.0665208193338193,0.000747759709797534
"174","PF14_0084",0.0332850238705431,0.0653927585838374,0.000735079192818218
