"","variable","relative_importance","scaled_importance","percentage"
"1","PFE0430w",289.361053466797,1,0.0107937315120532
"2","PFF0875w",284.847534179688,0.984401773379543,0.0106253684418478
"3","PFC0400w",281.277465820312,0.972064009480074,0.0104921979308578
"4","PF11_0260",257.141876220703,0.888654064325244,0.00959189337742152
"5","PFF1155w",253.825424194336,0.877192770600213,0.00946818325017276
"6","MAL13P1.137",251.341384887695,0.868608203752396,0.00937552374047015
"7","PFD0545w",239.792892456055,0.828697883088023,0.00894474245465895
"8","PF10_0374",234.17951965332,0.809298683591472,0.00873535270374443
"9","PF14_0593",233.904586791992,0.808348545837845,0.00872509717193232
"10","PFE1280w",227.912902832031,0.787641944558318,0.00850159567719396
"11","PF11_0090",220.906356811523,0.763428091530886,0.00824023784874355
"12","PFF0200c",218.533203125,0.755226733199863,0.00815171458888435
"13","PF14_0360",218.480682373047,0.755045227253144,0.00814975546242762
"14","PFE0450w",218.231353759766,0.75418357496686,0.00814045501899272
"15","PFE0205w",215.47492980957,0.744657676725991,0.00803763503096964
"16","PFB0920w",212.879196166992,0.735687106528382,0.00794080910474662
"17","MAL8P1.123",212.221099853516,0.733412797993795,0.00791626082904872
"18","PF11_0162",209.935836791992,0.725515180003592,0.00783101606087771
"19","PFB0590w",208.420211791992,0.720277346570787,0.00777448029309916
"20","PF13_0095",207.4599609375,0.716958825149236,0.00773866106385794
"21","PFL0580w",206.876480102539,0.714942379508158,0.00771689609099949
"22","MAL13P1.124",206.040176391602,0.71205220579294,0.00768570033189424
"23","PFE1390w",202.418487548828,0.699536047175937,0.00755060427622004
"24","PF11_0435",201.947189331055,0.697907292330989,0.00753302393372471
"25","MAL8P1.132",200.021774291992,0.691253269559111,0.00746120219844998
"26","PFF1150w",199.714706420898,0.690192076743372,0.00744974796811436
"27","PF13_0137",198.849517822266,0.687202080030728,0.00741747474637617
"28","PF07_0074",196.996948242188,0.680799803159385,0.00734837028876106
"29","PFI1425w",195.738372802734,0.676450304758082,0.00730142297080529
