;variable;relative_importance;scaled_importance;percentage
511;PFE0040c;0,014873706;0,02922133;0,000328477
512;PF10_0369;0,014865817;0,029205831;0,000328302
513;PF14_0296;0,014863676;0,029201624;0,000328255
514;PFE1215c;0,014863072;0,029200438;0,000328242
515;PF10_0271;0,014857097;0,029188699;0,00032811
516;PF10_0074;0,014855659;0,029185874;0,000328078
517;PFB0470w;0,014852322;0,029179318;0,000328004
518;PF11_0254;0,014836965;0,029149148;0,000327665
519;PF11_0246;0,014797519;0,029071651;0,000326794
520;MAL13P1.270;0,014792778;0,029062337;0,000326689
521;PF13_0229;0,014787077;0,029051136;0,000326563
522;PF11_0055;0,014785871;0,029048766;0,000326537
523;PF13_0241;0,014778904;0,029035078;0,000326383
524;PFI1545c;0,014778013;0,029033328;0,000326363
525;PFD0970c;0,014771456;0,029020446;0,000326218
526;PF08_0091;0,014766481;0,029010672;0,000326109
527;PFF1090c;0,014761375;0,029000641;0,000325996
528;PF10_0029;0,014754616;0,028987363;0,000325847
529;PF10_0246;0,01474846;0,028975268;0,000325711
530;PFA0410w;0,014723209;0,02892566;0,000325153
531;PF10_0163;0,014722525;0,028924316;0,000325138
532;PF14_0360;0,014715241;0,028910005;0,000324977
533;PF11_0482;0,014702606;0,028885182;0,000324698
534;PF10_0079;0,014691239;0,02886285;0,000324447
535;PF07_0034;0,014686155;0,028852861;0,000324335
536;PFC1015c;0,014682996;0,028846655;0,000324265
537;PFB0440c;0,014676029;0,028832968;0,000324111
538;MAL13P1.236;0,014671692;0,028824448;0,000324015
539;PF11_0346;0,014654278;0,028790235;0,000323631
540;PFF0815w;0,014650411;0,028782637;0,000323545
541;PFL2345c;0,014647754;0,028777418;0,000323487
542;PFI0285w;0,014645305;0,028772606;0,000323433
543;PFI0510c;0,01464401;0,028770062;0,000323404
544;PF11_0172;0,014642863;0,028767809;0,000323379
545;PFI0200c;0,014627739;0,028738095;0,000323045
546;PFL2010c;0,014626416;0,028735496;0,000323015
547;PF14_0291;0,014593682;0,028671187;0,000322292
548;MAL13P1.135;0,014587457;0,028658956;0,000322155
549;PF14_0187;0,01457901;0,028642361;0,000321968
550;PFE1080w;0,014578116;0,028640606;0,000321949
551;PF14_0415;0,01456634;0,028617469;0,000321689
552;PFI1090w;0,014557656;0,028600409;0,000321497
553;PF14_0673;0,014549512;0,028584408;0,000321317
554;PF13_0055;0,014547933;0,028581306;0,000321282
555;PF14_0716;0,014546988;0,028579449;0,000321261
556;MAL7P1.75;0,014545791;0,028577099;0,000321235
557;PFA0245w;0,014542277;0,028570194;0,000321157
558;PFE0450w;0,014540399;0,028566505;0,000321116
559;PF13_0199;0,014528732;0,028543583;0,000320858
560;PF08_0099;0,01452434;0,028534955;0,000320761
561;MAL13P1.338;0,014493918;0,028475187;0,000320089
562;PFD0440w;0,014493205;0,028473786;0,000320073
563;MAL8P1.132;0,0144856;0,028458844;0,000319906
564;PFC0085c;0,014477011;0,028441972;0,000319716
565;PF14_0370;0,014475351;0,02843871;0,000319679
566;PF08_0028;0,014467964;0,028424196;0,000319516
567;PF07_0101;0,014427582;0,028344862;0,000318624
568;PFD0815c;0,014418944;0,028327891;0,000318433
569;PFB0895c;0,014416361;0,028322816;0,000318376
570;PF10_0038;0,014413156;0,02831652;0,000318306
571;PF13_0117;0,014399051;0,028288809;0,000317994
572;PF11_0364;0,014386596;0,028264339;0,000317719
573;PFL2380c;0,014381645;0,028254612;0,00031761
574;PF14_0176;0,014356144;0,028204512;0,000317047
575;PFC0865w;0,014355503;0,028203253;0,000317032
576;PFF1460c;0,014348596;0,028189682;0,00031688
577;MAL7P1.102;0,014345994;0,028184571;0,000316822
578;PFL1745c;0,014345157;0,028182927;0,000316804
579;PFE1140c;0,014333136;0,028159309;0,000316538
580;PF11_0425;0,01432551;0,028144328;0,00031637
581;PFI1075w;0,014324144;0,028141644;0,00031634
582;PF14_0178;0,014310729;0,028115288;0,000316044
583;PF14_0347;0,014298441;0,028091147;0,000315772
584;PF11_0174;0,014297615;0,028089524;0,000315754
585;MAL13P1.286;0,014287573;0,028069795;0,000315532
586;PF14_0047;0,014280573;0,028056042;0,000315378
587;PF08_0070;0,014280482;0,028055865;0,000315376
588;PFB0210c;0,014271848;0,028038901;0,000315185
589;PFL0355c;0,014265121;0,028025686;0,000315036
590;PF14_0153;0,014256216;0,02800819;0,00031484
591;PF14_0401;0,014255859;0,028007488;0,000314832
592;PFI1570c;0,01425529;0,028006371;0,000314819
593;PFE0630c;0,014252014;0,027999935;0,000314747
594;PFC0850c;0,014243371;0,027982955;0,000314556
595;PF08_0080;0,014240952;0,027978202;0,000314503
596;PFD1115c;0,014209583;0,027916575;0,00031381
597;PFI1600w;0,014207892;0,027913251;0,000313773
598;PFI0855w;0,014197429;0,027892696;0,000313541
599;PFE0710w;0,014194865;0,027887658;0,000313485
600;PF14_0320;0,014190989;0,027880044;0,000313399
601;PFC0780w;0,014189449;0,027877018;0,000313365
602;PFC1060c;0,014189076;0,027876286;0,000313357
603;PF11_0164;0,014179023;0,027856535;0,000313135
604;PFL0620c;0,014167979;0,027834837;0,000312891
605;PFL2365w;0,014162727;0,027824519;0,000312775
606;PF08_0075;0,014158269;0,027815761;0,000312677
607;PFL0580w;0,014158065;0,02781536;0,000312672
608;PF08_0125;0,014122384;0,02774526;0,000311884
609;PF14_0429;0,014120451;0,027741462;0,000311841
610;PF10_0183;0,014114735;0,027730232;0,000311715
611;PF14_0679;0,01410272;0,027706628;0,00031145
612;MAL7P1.126;0,014101266;0,027703771;0,000311418
613;PF14_0310;0,01410043;0,027702128;0,000311399
614;PF10_0111;0,01408872;0,027679122;0,000311141
615;PFL0600w;0,01408096;0,027663878;0,000310969
616;PFF0320c;0,014080202;0,027662388;0,000310953
617;PF14_0267;0,014075368;0,027652891;0,000310846
618;PF08_0081;0,01404628;0,027595744;0,000310203
619;PF14_0591;0,014037354;0,027578207;0,000310006
620;PF14_0240;0,014021262;0,027546592;0,000309651
621;PF13_0089;0,014005393;0,027515416;0,0003093
622;PF13_0148;0,013990783;0,027486713;0,000308978
623;PF08_0003;0,013989116;0,027483438;0,000308941
624;PFI0925w;0,01398359;0,027472581;0,000308819
625;MAL13P1.179;0,013977319;0,027460262;0,00030868
626;PF14_0438;0,013971561;0,027448949;0,000308553
627;PFC0285c;0,013963164;0,027432451;0,000308368
628;PFI0240c;0,013950608;0,027407784;0,000308091
629;PFD0770c;0,01393961;0,027386176;0,000307848
630;PFI0500w;0,013938592;0,027384177;0,000307825
631;PF14_0666;0,013926837;0,027361082;0,000307566
632;PFE0110w;0,01392373;0,027354979;0,000307497
633;PF14_0308;0,013911979;0,027331893;0,000307237
634;PFB0445c;0,013903847;0,027315916;0,000307058
635;PF10_0335;0,013889877;0,02728847;0,000306749
636;PF14_0554;0,013876852;0,027262881;0,000306462
637;PF13_0042;0,013876731;0,027262643;0,000306459
638;PFB0760w;0,013871501;0,027252368;0,000306344
639;MAL13P1.133;0,013869895;0,027249213;0,000306308
640;PF11_0213;0,013864743;0,027239091;0,000306194
641;PFD0780w;0,013862837;0,027235347;0,000306152
642;PFL0335c;0,013846429;0,02720311;0,00030579
643;PFL1300c;0,013840435;0,027191334;0,000305657
644;PF07_0084;0,013831179;0,02717315;0,000305453
645;PF13_0121;0,0138294;0,027169654;0,000305414
646;PFL1900w;0,013825543;0,027162077;0,000305329
647;PFB0270w;0,013823371;0,027157811;0,000305281
648;MAL13P1.164;0,013821883;0,027154887;0,000305248
649;MAL13P1.131;0,013810696;0,027132909;0,000305001
650;PFL1005c;0,013806746;0,027125149;0,000304913
651;PF14_0268;0,013803105;0,027117994;0,000304833
652;PFB0525w;0,01378965;0,027091561;0,000304536
653;PFA0510w;0,013778581;0,027069814;0,000304291
654;PFL2535w;0,013768797;0,027050592;0,000304075
655;PFC0450w;0,013765915;0,02704493;0,000304012
656;MAL13P1.262;0,013753709;0,02702095;0,000303742
657;PFE0570w;0,013753049;0,027019653;0,000303728
658;PFC0105w;0,013752216;0,027018017;0,000303709
659;PFE0265c;0,0137469;0,027007572;0,000303592
660;PFE0290c;0,01374197;0,026997887;0,000303483
661;PFF0175c;0,013735794;0,026985755;0,000303347
662;PF14_0065;0,01372249;0,026959617;0,000303053
663;PF14_0307;0,013714382;0,026943688;0,000302874
664;PF08_0004;0,01371432;0,026943566;0,000302872
665;PF13_0050;0,013713318;0,026941596;0,00030285
666;PFL0675c;0,013708436;0,026932005;0,000302742
667;PF10_0217;0,013702445;0,026920236;0,00030261
668;PF13_0097;0,013700456;0,026916327;0,000302566
669;PFF0505c;0,013700281;0,026915983;0,000302562
670;MAL13P1.265;0,013692689;0,026901068;0,000302395
671;PF11_0370;0,013673475;0,02686332;0,00030197
672;PF10_0095;0,013670491;0,026857459;0,000301904
673;PF14_0188;0,013664914;0,0268465;0,000301781
674;PFA0570w;0,013661527;0,026839847;0,000301706
675;PF07_0111;0,013661179;0,026839163;0,000301699
676;PF07_0062;0,013649506;0,02681623;0,000301441
677;PF10_0340;0,013643274;0,026803987;0,000301303
678;PFC0760c;0,013641307;0,026800121;0,00030126
679;PFI0870w;0,01363995;0,026797455;0,00030123
680;PF14_0425;0,013627077;0,026772165;0,000300946
681;PFI0255c;0,013625194;0,026768466;0,000300904
682;PF13_0076;0,013620488;0,026759221;0,0003008
683;PF14_0613;0,013599304;0,026717602;0,000300332
684;PF10_0213;0,013587092;0,02669361;0,000300063
685;PFL0790w;0,013586592;0,026692628;0,000300052
686;PF07_0036;0,013583382;0,026686321;0,000299981
687;PFL1400c;0,013575053;0,026669956;0,000299797
688;MAL13P1.336;0,013575023;0,026669898;0,000299796
689;PF11_0257;0,013570908;0,026661814;0,000299705
690;PF11_0327;0,013567275;0,026654676;0,000299625
691;PF14_0141;0,013566426;0,026653007;0,000299606
692;PF07_0041;0,013562714;0,026645716;0,000299524
693;PF14_0075;0,013544982;0,026610879;0,000299133
694;PF11_0251;0,013543826;0,026608609;0,000299107
695;PF11_0380;0,013523959;0,026569577;0,000298668
696;PFE0005w;0,013520998;0,026563759;0,000298603
697;PF11_0049;0,01351994;0,02656168;0,00029858
698;PF13_0091;0,013497365;0,026517328;0,000298081
699;PFD0335c;0,013497051;0,026516713;0,000298074
700;MAL13P1.322;0,013485566;0,026494148;0,00029782
701;PF11_0173;0,013484367;0,026491793;0,000297794
702;PFD0800c;0,013483204;0,026489509;0,000297768
703;PF07_0129;0,013477574;0,026478446;0,000297644
704;PF08_0026;0,013473112;0,026469682;0,000297545
705;PF14_0699;0,01347165;0,026466808;0,000297513
706;PFE1325w;0,013468926;0,026461458;0,000297453
707;PF13_0063;0,013468839;0,026461286;0,000297451
708;PF10_0154;0,013465153;0,026454044;0,00029737
709;PF11_0047;0,013464102;0,02645198;0,000297346
710;PF14_0230;0,01346199;0,02644783;0,0002973
711;PF10_0066;0,013460112;0,026444141;0,000297258
712;PFL0445w;0,013455972;0,026436008;0,000297167
713;PFF1175c;0,013452545;0,026429274;0,000297091
714;PFD0865c;0,013449081;0,02642247;0,000297015
715;PF10_0115;0,013445342;0,026415123;0,000296932
716;PFF1295w;0,01343675;0,026398242;0,000296742
717;PFD0450c;0,013434797;0,026394407;0,000296699
718;PF14_0696;0,013425255;0,02637566;0,000296488
719;PF11_0142;0,013414204;0,026353949;0,000296244
720;PFD0725c;0,013413944;0,026353438;0,000296239
721;PF14_0668;0,013396307;0,026318787;0,000295849
722;MAL13P1.261;0,013390704;0,026307779;0,000295725
723;PF10_0286;0,013376544;0,02627996;0,000295413
724;PFB0540w;0,013363622;0,026254573;0,000295127
725;PF11_0207;0,01335936;0,026246199;0,000295033
726;PFE0485w;0,013350122;0,026228052;0,000294829
727;PF14_0477;0,013339629;0,026207437;0,000294597
728;PFL1855w;0,013336297;0,026200891;0,000294524
729;PFI0455w;0,013334921;0,026198188;0,000294494
730;PF14_0046;0,013322372;0,026173532;0,000294216
731;PF13_0203;0,01331055;0,026150307;0,000293955
732;PFE0195w;0,01330456;0,026138539;0,000293823
733;PFA0300c;0,013302413;0,026134321;0,000293776
734;PF14_0423;0,013296955;0,026123597;0,000293655
735;PFI1150w;0,013291966;0,026113796;0,000293545
736;PFC0670c;0,013282078;0,026094369;0,000293326
737;PFI0330c;0,013281954;0,026094127;0,000293324
738;PFL1495w;0,013279429;0,026089166;0,000293268
739;PFE1400c;0,013277887;0,026086136;0,000293234
740;PFF0770c;0,013274918;0,026080303;0,000293168
741;PF13_0361;0,013273306;0,026077135;0,000293133
742;PF11_0265;0,013265214;0,026061237;0,000292954
743;PF14_0214;0,013264051;0,026058954;0,000292928
744;PF10_0257;0,013237684;0,026007151;0,000292346
745;MAL13P1.25;0,013227264;0,025986681;0,000292116
746;PFF0195c;0,013219308;0,02597105;0,00029194
747;PF14_0680;0,013195564;0,025924401;0,000291416
748;PFE0280c;0,013195183;0,025923653;0,000291407
749;PFL1790w;0,013193926;0,025921184;0,00029138
750;PFL1290w;0,013191248;0,025915922;0,000291321
751;PF14_0378;0,013184476;0,025902617;0,000291171
752;PF14_0608;0,013184053;0,025901788;0,000291162
753;PFI1140w;0,013183202;0,025900114;0,000291143
754;PFI1060w;0,013182003;0,02589776;0,000291116
755;PFL2065c;0,013171568;0,025877259;0,000290886
756;PF11_0208;0,013164239;0,02586286;0,000290724
757;MAL7P1.77;0,013162014;0,025858488;0,000290675
758;PF13_0324;0,013160646;0,025855801;0,000290645
759;PFL0950c;0,013156804;0,025848252;0,00029056
760;PF11_0098;0,013152621;0,025840034;0,000290468
761;MAL13P1.56;0,013148625;0,025832184;0,000290379
762;MAL7P1.12;0,013141679;0,025818537;0,000290226
763;PFC0860w;0,013136157;0,025807689;0,000290104
764;PFF0795w;0,013133072;0,025801629;0,000290036
765;PFL1345c;0,013122635;0,025781122;0,000289805
766;PF13_0200;0,013120263;0,025776462;0,000289753
767;PF10_0279;0,013113309;0,025762802;0,000289599
768;PFC0825c;0,013102406;0,025741382;0,000289359
769;PF10_0103;0,013098523;0,025733751;0,000289273
770;PF14_0216;0,013096059;0,025728912;0,000289218
771;PFL2390c;0,013084162;0,025705538;0,000288956
772;PF14_0342;0,013080331;0,025698012;0,000288871
773;PF07_0058;0,013068179;0,025674136;0,000288603
774;PFB0395w;0,013062823;0,025663615;0,000288484
775;PF14_0228;0,013060215;0,02565849;0,000288427
776;PFE1245w;0,013031845;0,025602754;0,0002878
777;MAL13P1.96;0,013028602;0,025596384;0,000287729
778;PFE0730c;0,013026563;0,025592378;0,000287684
779;PF13_0167;0,013024736;0,025588789;0,000287643
780;PFB0860c;0,012994004;0,025528411;0,000286965
781;PFF1110c;0,012993667;0,025527748;0,000286957
782;PFI1575c;0,012986791;0,025514241;0,000286805
783;PF13_0300;0,0129848;0,025510329;0,000286761
784;PFF0555w;0,0129809;0,025502666;0,000286675
785;PF08_0083;0,012979838;0,02550058;0,000286652
786;PFI1085w;0,012977989;0,025496947;0,000286611
787;PF13_0257;0,012969622;0,025480508;0,000286426
788;PF11_0461;0,012967209;0,02547577;0,000286373
789;PFB0735c;0,012963734;0,025468941;0,000286296
790;PF10_0098;0,012962484;0,025466486;0,000286268
791;PFB0450w;0,012959558;0,025460737;0,000286204
792;MAL7P1.83;0,012956797;0,025455312;0,000286143
793;PF11_0508;0,01295428;0,025450368;0,000286087
794;PF14_0597;0,012941183;0,025424637;0,000285798
795;PF13_0239;0,012937357;0,02541712;0,000285714
796;PF11_0259;0,012935014;0,025412517;0,000285662
797;PFF0345w;0,012933077;0,025408712;0,000285619
798;PF14_0535;0,012930316;0,025403288;0,000285558
799;PFC0745c;0,012930222;0,025403102;0,000285556
800;PFL1425w;0,012929693;0,025402063;0,000285544
801;PF14_0174;0,012914487;0,025372189;0,000285208
802;MAL7P1.65;0,01291425;0,025371724;0,000285203
803;PF10_0298;0,012909422;0,025362238;0,000285097
804;PFI1680w;0,01290774;0,025358934;0,000285059
805;PFL0090c;0,012907108;0,025357692;0,000285046
806;MAL7P1.64;0,012899777;0,02534329;0,000284884
807;PFI0685w;0,01289749;0,025338796;0,000284833
808;PFI0935w;0,012896699;0,025337242;0,000284816
809;PFI0225w;0,012895068;0,025334039;0,00028478
810;PFL2060c;0,012887084;0,025318353;0,000284603
811;PFC1030w;0,012880706;0,025305823;0,000284462
812;PFE1210c;0,01287525;0,025295103;0,000284342
813;MAL7P1.94;0,01284116;0,02522813;0,000283589
814;PF14_0056;0,01283765;0,025221233;0,000283512
815;PFI1745c;0,012835617;0,02521724;0,000283467
816;PF11_0111;0,012831972;0,025210079;0,000283386
817;PF10_0073;0,012831295;0,025208748;0,000283371
818;PF14_0161;0,012828323;0,025202909;0,000283306
819;PFF1025c;0,01282055;0,025187639;0,000283134
820;MAL13P1.302;0,012813861;0,025174497;0,000282986
821;PFL1865w;0,012811185;0,025169239;0,000282927
822;PF10_0327;0,012809216;0,025165372;0,000282884
823;PFF0325c;0,012807086;0,025161185;0,000282837
824;PF13_0028;0,012800519;0,025148284;0,000282692
825;PFL2040w;0,012796153;0,025139708;0,000282595
826;PFI1585c;0,012794047;0,025135569;0,000282549
827;PFB0840w;0,012793806;0,025135096;0,000282543
828;PFE0690c;0,012787067;0,025121856;0,000282394
829;PF11_0230;0,012776766;0,025101618;0,000282167
830;PFL0770w;0,012775968;0,025100051;0,000282149
831;MAL13P1.14;0,012772236;0,025092719;0,000282067
832;PFD0165w;0,012769864;0,02508806;0,000282015
833;PFL2180w;0,012762769;0,02507412;0,000281858
834;PFB0795w;0,012757273;0,025063323;0,000281737
835;MAL13P1.256;0,012755694;0,025060219;0,000281702
836;PFC0400w;0,012753173;0,025055268;0,000281646
837;PFB0610c;0,012736076;0,025021678;0,000281268
838;MAL13P1.86;0,012729987;0,025009715;0,000281134
839;PF07_0071;0,012726586;0,025003033;0,000281059
840;PFF0445w;0,012726467;0,0250028;0,000281056
841;PFI0165c;0,012726229;0,025002332;0,000281051
842;PF14_0402;0,012720488;0,024991054;0,000280924
843;PFL0295c;0,012719836;0,024989771;0,00028091
844;PFB0640c;0,012719083;0,024988293;0,000280893
845;PF11_0043;0,012714222;0,024978742;0,000280786
846;PF14_0630;0,012713115;0,024976568;0,000280761
847;PFL0450c;0,012702542;0,024955797;0,000280528
848;PF11_0415;0,012697417;0,024945726;0,000280415
849;PF14_0531;0,012693168;0,024937379;0,000280321
850;PFI0830c;0,012685118;0,024921565;0,000280143
851;PFD0470c;0,012680536;0,024912563;0,000280042
852;PF14_0050;0,012670183;0,024892223;0,000279813
853;PFL1100w;0,012667004;0,024885976;0,000279743
854;PF13_0182;0,012658998;0,024870247;0,000279566
855;PFE1185w;0,012657972;0,024868233;0,000279543
856;PFL1680w;0,012656781;0,024865893;0,000279517
857;PF10_0209;0,012656261;0,024864871;0,000279506
858;PFF0835w;0,012652771;0,024858014;0,000279429
859;PF11_0182;0,012622003;0,024797566;0,000278749
860;PF14_0301;0,012620353;0,024794324;0,000278713
861;PF14_0562;0,012618983;0,024791634;0,000278682
862;PFE0230w;0,012616459;0,024786676;0,000278627
863;PFB0790c;0,012615518;0,024784826;0,000278606
864;PFB0280w;0,012613179;0,024780231;0,000278554
865;PF10_0081;0,01261281;0,024779506;0,000278546
866;PFD0320c;0,012609732;0,024773459;0,000278478
867;PFL2445c;0,012607755;0,024769574;0,000278434
868;PFD0785c;0,012607625;0,024769318;0,000278432
869;PF13_0330;0,012602064;0,024758393;0,000278309
870;PFI0210c;0,012599341;0,024753044;0,000278249
871;MAL8P1.140;0,012598482;0,024751357;0,00027823
872;PFE0250w;0,012587748;0,024730268;0,000277993
873;PFE1515w;0,01257855;0,024712198;0,00027779
874;PF14_0078;0,012577707;0,024710542;0,000277771
875;PF14_0260;0,012570523;0,024696427;0,000277612
876;PFC0410w;0,012559908;0,024675572;0,000277378
877;PFI0235w;0,012554551;0,024665049;0,00027726
878;PFF0500c;0,012550131;0,024656365;0,000277162
879;PF10_0122;0,012548461;0,024653084;0,000277125
880;PFL0465c;0,012545674;0,024647608;0,000277063
881;PFE1155c;0,012535223;0,024627076;0,000276833
882;MAL13P1.70;0,012534502;0,02462566;0,000276817
883;PF14_0061;0,012524064;0,024605153;0,000276586
884;PFL1175w;0,012520017;0,024597202;0,000276497
885;PFD0795w;0,012495686;0,0245494;0,00027596
886;PF14_0177;0,012492549;0,024543238;0,00027589
887;MAL8P1.64;0,012487716;0,024533743;0,000275784
888;PF13_0348;0,012483269;0,024525005;0,000275685
889;PFD0180c;0,012482171;0,024522848;0,000275661
890;PF11_0231;0,012472478;0,024503805;0,000275447
891;PFL2355w;0,012471228;0,02450135;0,000275419
892;PFD0345c;0,012465125;0,024489359;0,000275285
893;PFC0890w;0,012460406;0,024480089;0,00027518
894;PFI1480w;0,012459641;0,024478586;0,000275163
895;PF11_0038;0,012458038;0,024475436;0,000275128
896;PFF0165c;0,012454856;0,024469184;0,000275058
897;PFE1050w;0,012454516;0,024468516;0,00027505
898;PFL0350c;0,012452771;0,024465089;0,000275012
899;MAL8P1.19;0,012450077;0,024459795;0,000274952
900;PFI0355c;0,012450065;0,024459773;0,000274952
901;MAL13P1.150;0,012441984;0,024443895;0,000274774
902;PFL1440c;0,012439545;0,024439104;0,00027472
903;PF11_0412;0,012434897;0,024429973;0,000274617
904;PF11_0106;0,012426608;0,024413687;0,000274434
905;PFL2115c;0,012425046;0,02441062;0,000274399
906;PF11_0116;0,012424387;0,024409325;0,000274385
907;PFE1175w;0,012420628;0,02440194;0,000274302
908;PFL2160c;0,012417649;0,024396087;0,000274236
909;PF07_0099;0,012416826;0,024394471;0,000274218
910;PF10_0326;0,01241638;0,024393593;0,000274208
911;PF10_0136;0,012413525;0,024387985;0,000274145
912;PFF1490w;0,012405975;0,024373151;0,000273978
913;PF14_0300;0,012395861;0,024353282;0,000273755
914;PFD0150w;0,01237571;0,024313693;0,00027331
915;PFA0275c;0,01237223;0,024306855;0,000273233
916;MAL7P1.139;0,012364898;0,02429245;0,000273071
917;PF08_0020;0,012363613;0,024289927;0,000273043
918;PF08_0087;0,012362031;0,024286818;0,000273008
919;PF13_0252;0,012361026;0,024284844;0,000272986
920;MAL7P1.86;0,012359418;0,024281685;0,00027295
921;MAL7P1.95;0,012355459;0,024273905;0,000272863
922;PF14_0486;0,012352475;0,024268044;0,000272797
923;PF14_0700;0,012349512;0,024262223;0,000272731
924;PFL0380c;0,01234782;0,024258898;0,000272694
925;PFE0795c;0,012347088;0,024257461;0,000272678
926;PF13_0087;0,012340604;0,024244721;0,000272535
927;PF13_0119;0,012335519;0,024234731;0,000272422
928;PFI0340c;0,012320734;0,024205685;0,000272096
929;PFE0975c;0,012319651;0,024203557;0,000272072
930;MAL13P1.351;0,0123152;0,024194812;0,000271974
931;PFC0915w;0,012313297;0,024191073;0,000271932
932;PF13_0033;0,012311144;0,024186843;0,000271884
933;PF14_0707;0,012305314;0,024175389;0,000271755
934;PFD0745c;0,012300775;0,024166472;0,000271655
935;MAL8P1.152;0,012299737;0,024164432;0,000271632
936;PFI1215w;0,012290159;0,024145615;0,000271421
937;MAL8P1.139;0,012288936;0,024143213;0,000271394
938;PFI0425w;0,012283779;0,024133082;0,00027128
939;PFC1065w;0,012281597;0,024128794;0,000271231
940;PFC0725c;0,012275095;0,024116021;0,000271088
941;PFL2015w;0,012262005;0,024090303;0,000270799
942;PF14_0379;0,01226142;0,024089155;0,000270786
943;PFE1240w;0,012259107;0,02408461;0,000270735
944;PF14_0170;0,012257101;0,02408067;0,000270691
945;MAL8P1.151;0,0122534;0,024073397;0,000270609
946;PFC0405c;0,012246878;0,024060584;0,000270465
947;PF13_0291;0,012242726;0,024052428;0,000270373
948;PF13_0101;0,012238278;0,024043689;0,000270275
949;PFL1960w;0,0122368;0,024040785;0,000270242
950;PF14_0145;0,012232264;0,024031874;0,000270142
951;PFC0245c;0,01222398;0,024015598;0,000269959
952;PFI0415c;0,012216371;0,02400065;0,000269791
953;PF08_0051;0,012216046;0,024000011;0,000269784
954;PFB0195c;0,012214973;0,023997903;0,00026976
955;MAL13P1.88;0,012212156;0,023992369;0,000269698
956;PF07_0069;0,012211063;0,023990221;0,000269674
957;PF14_0510;0,012207605;0,023983428;0,000269597
958;MAL13P1.201;0,012206829;0,023981903;0,00026958
959;PFE0995c;0,01220351;0,023975382;0,000269507
960;PFL1995c;0,012197684;0,023963936;0,000269378
961;MAL8P1.113;0,012194744;0,023958161;0,000269313
962;PF13_0065;0,012194174;0,023957042;0,000269301
963;PF10_0104;0,012182735;0,023934566;0,000269048
964;PFA0180w;0,012171662;0,023912813;0,000268804
965;PF11_0270;0,012166556;0,023902783;0,000268691
966;PF13_0045;0,012158783;0,023887511;0,000268519
967;PFI0905w;0,012156586;0,023883193;0,000268471
968;MAL7P1.155;0,012156095;0,023882229;0,00026846
969;PFI0825w;0,012155175;0,023880423;0,00026844
970;PFI0640c;0,012152381;0,023874934;0,000268378
971;PF14_0711;0,012138768;0,023848189;0,000268077
972;PFL0105w;0,012137782;0,02384625;0,000268055
973;PF11_0424;0,012135352;0,023841477;0,000268002
974;PF14_0127;0,012131114;0,023833151;0,000267908
975;PF14_0636;0,012129248;0,023829485;0,000267867
976;PF14_0190;0,012128904;0,02382881;0,000267859
977;PF14_0324;0,012128692;0,023828392;0,000267855
978;PF14_0387;0,01212101;0,023813301;0,000267685
979;PF10_0057;0,012119306;0,023809953;0,000267647
980;PFB0923c;0,012116746;0,023804923;0,000267591
981;PFL1075w;0,012110537;0,023792725;0,000267454
982;MAL8P1.42;0,012105494;0,023782818;0,000267342
983;PF07_0030;0,012104954;0,023781757;0,00026733
984;PF07_0073;0,012089302;0,023751007;0,000266985
985;PFE0380c;0,012089089;0,023750589;0,00026698
986;MAL13P1.242;0,012086562;0,023745623;0,000266924
987;MAL7P1.171;0,012086538;0,023745576;0,000266924
988;PFC0125w;0,012079061;0,023730886;0,000266759
989;PFD0690c;0,012078965;0,023730697;0,000266756
990;PF11_0291;0,012073729;0,023720411;0,000266641
991;PFE1270c;0,012064888;0,023703042;0,000266446
992;PFI1170c;0,012063857;0,023701017;0,000266423
993;PFL0880c;0,012060862;0,023695132;0,000266357
994;PF14_0283;0,012057923;0,023689358;0,000266292
995;PF13_0359;0,012056041;0,023685661;0,00026625
996;PF14_0058;0,012050915;0,023675589;0,000266137
997;PF10_0129;0,012048547;0,023670937;0,000266085
998;PF14_0218;0,012047276;0,023668441;0,000266057
999;PF07_0013;0,012038108;0,02365043;0,000265854
1000;PF14_0471;0,012028102;0,02363077;0,000265633
1001;MAL8P1.43;0,012027631;0,023629846;0,000265623
1002;PFL0860c;0,012023409;0,023621551;0,00026553
1003;PF10_0020;0,012021298;0,023617404;0,000265483
1004;PFA0195w;0,012011214;0,023597592;0,00026526
1005;PF11_0322;0,012008705;0,023592664;0,000265205
1006;PF13_0126;0,01200704;0,023589392;0,000265168
1007;PF14_0256;0,012004576;0,023584551;0,000265114
1008;PFF0235c;0,012000624;0,023576787;0,000265026
1009;PF07_0082;0,011998615;0,02357284;0,000264982
1010;PF13_0192;0,011994999;0,023565736;0,000264902
1011;PF13_0285;0,011990766;0,02355742;0,000264809
1012;PFF0245w;0,011983206;0,023542567;0,000264642
1013;PF13_0048;0,011978228;0,023532787;0,000264532
1014;PFL1655c;0,011973342;0,023523187;0,000264424
1015;PF07_0074;0,011969262;0,023515173;0,000264334
1016;MAL8P1.105;0,011964818;0,023506441;0,000264236
1017;PFC0800w;0,011955724;0,023488574;0,000264035
1018;MAL7P1.149;0,011954656;0,023486476;0,000264011
1019;PFE1565w;0,011952069;0,023481394;0,000263954
1020;PFC0140c;0,011945213;0,023467925;0,000263803
1021;PF07_0078;0,011943538;0,023464635;0,000263766
1022;PF14_0479;0,011938302;0,023454346;0,00026365
